	Node degree	Node betweenness	Node stress	Node eigenvector centrality scores	Node closeness	Clustering coefficient
OTU_554	58	3.16020572875292	450	0.548335329131974	0.00102564102564103	0.945553539019964
OTU_5508	20	0	0	0.0306249246399089	0.000867302688638335	1
OTU_55	184	6103.74862638185	245513	0.887656337504321	0.00144092219020173	0.268115942028986
OTU_5499	42	1.23240848715713	92	0.0594212817236007	0.000933706816059757	0.962833914053426
OTU_545	28	0	0	0.151538200129889	0.000977517106549365	1
OTU_543	35	1.06249810970348	39	0.061557449310714	0.000933706816059757	0.951260504201681
OTU_5418	34	0.152857531287047	10	0.0471529019799167	0.000906618313689937	0.991087344028521
OTU_5399	58	13.6933278400525	1000	0.0746265473580525	0.000971817298347911	0.911070780399274
OTU_5378	63	69.1414324773036	6142	0.0947133336207684	0.00106723585912487	0.853558627752176
OTU_533	22	0	0	0.239322395321595	0.000954198473282443	1
OTU_532	18	0	0	0.0985396666450601	0.000928505106778087	1
OTU_530	24	0	0	0.261974222622031	0.000961538461538461	1
OTU_53	66	390.74181040981	10672	0.0902648694938144	0.00105374077976818	0.492307692307692
OTU_528	33	0.0232558139534884	1	0.169918639623389	0.000982318271119843	0.998106060606061
OTU_527	21	0	0	0.228937914961712	0.000953288846520496	1
OTU_524	52	194.003148079748	12862	0.164621922183138	0.00115740740740741	0.615384615384615
OTU_522	19	0	0	0.209023173219027	0.000928505106778087	1
OTU_520	57	14.1547275081212	1184	0.561013904339745	0.00113507377979569	0.902882205513785
OTU_514	39	7.34758224851606	288	0.0639896837367444	0.000937207122774133	0.854251012145749
OTU_513	1	0	0	0.00586544377701275	0.000786163522012579	0
OTU_510	46	1.80301736449438	163	0.244505877969862	0.00103305785123967	0.957487922705314
OTU_51	74	1185.41136604952	45600	0.546083540867875	0.00104602510460251	0.608663457978527
OTU_5098	61	19.4780623094821	1243	0.0772033837247623	0.000979431929480901	0.881420765027322
OTU_507	50	3.72924870680545	214	0.234949164116584	0.00103305785123967	0.924081632653061
OTU_506	4	0	0	0.0361695185921192	0.000931966449207828	1
OTU_505	5	0	0	0.0458909850500945	0.000945179584120983	1
OTU_5028	6	0	0	0.0125419358623058	0.000871839581517001	1
OTU_502	35	0.3507543489546	38	0.185427243771653	0.00101729399796541	0.989915966386555
OTU_50	143	1055.40360914184	60025	0.947817568686107	0.00131752305665349	0.421353294592731
OTU_498	7	0	0	0.0545048936799666	0.000933706816059757	1
OTU_496	19	0	0	0.206719024680284	0.000928505106778087	1
OTU_495	29	73.2871069358528	4307	0.144901327531365	0.00115074798619102	0.706896551724138
OTU_492	39	24.4912907860402	1348	0.060368514937384	0.000982318271119843	0.840755735492578
OTU_490	31	0.228563565908581	16	0.162628285843068	0.00099304865938431	0.993548387096774
OTU_49	61	329.340827386177	8612	0.0762408967359313	0.00103626943005181	0.525136612021858
OTU_488	61	5.02603966875676	647	0.567034213354966	0.00104384133611691	0.926229508196721
